               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  62,              1.1238,             0.66042,              1.1386,             0.70234,             0.75508,             0.72755,             0.47175,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                  63,              1.1627,             0.68818,              1.0707,             0.71704,             0.78742,             0.74905,             0.48797,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                  64,              1.2012,             0.70663,              1.1253,             0.72198,             0.80753,              0.7758,             0.49784,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                  65,              1.1894,             0.69446,              1.1217,             0.70926,             0.78761,             0.75175,             0.48921,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  66,              1.1327,             0.66033,              1.1011,             0.69923,             0.76968,             0.72842,              0.4747,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                  67,              1.1195,             0.63308,              1.0821,             0.66282,             0.74059,              0.6849,             0.45712,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                  68,              1.1768,             0.63046,              1.0738,             0.70898,             0.72205,             0.71349,               0.467,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                  69,              1.2407,             0.73714,              1.0531,             0.74827,             0.72713,             0.75307,             0.48408,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                  70,              1.1079,             0.63107,              1.0537,             0.75111,             0.72589,             0.75234,             0.47303,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                  71,              1.1476,             0.65953,              1.1249,             0.74983,             0.70723,             0.74518,             0.46905,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                  72,              1.1466,             0.67797,              1.0776,              0.7138,             0.74752,             0.74783,             0.47625,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                  73,              1.2247,             0.68314,               1.095,             0.73562,               0.698,             0.72902,             0.45941,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                  74,              1.1814,              0.6649,              1.1509,             0.77043,             0.71732,             0.76233,             0.48067,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                  75,              1.1279,             0.65088,              1.0753,             0.76132,             0.71097,             0.75808,             0.47394,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                  76,              1.2011,             0.68377,              1.0778,             0.77278,             0.72589,             0.77139,             0.48057,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                  77,              1.0582,             0.58983,              1.0692,              0.7742,             0.74494,             0.78155,             0.48813,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                  78,              1.0884,             0.59607,              1.0641,             0.75774,             0.73105,             0.75834,             0.48043,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                  79,              1.0879,             0.62989,              1.0736,             0.76015,             0.72256,             0.75798,             0.48334,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  80,              1.1387,             0.62196,              1.0933,             0.76873,             0.72376,             0.76752,             0.48948,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                  81,              1.1007,             0.61601,              1.0907,             0.74679,              0.7221,             0.75805,             0.48728,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                  82,              1.1437,             0.63962,              1.0542,             0.74404,             0.68206,             0.73648,             0.47699,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                  83,              1.1645,             0.61734,              1.1086,             0.74644,             0.69666,             0.74321,              0.4836,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  84,              1.1143,             0.61836,              1.1408,              0.7523,             0.70065,             0.74595,             0.48333,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                  85,              1.2378,              0.7259,              1.1233,             0.72829,             0.69906,             0.73008,             0.47496,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  86,              1.1834,             0.64319,              1.0906,              0.7331,             0.71599,             0.73059,             0.47782,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                  87,              1.0175,             0.60124,              1.0647,             0.72622,             0.71045,              0.7228,              0.4754,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
